RP_Component_1,RP_Component_2,RP_Component_3,RP_Component_4,RP_Component_5,RP_Component_6,RP_Component_7,RP_Component_8,RP_Component_9,RP_Component_10,RP_Component_11,RP_Component_12,RP_Component_13,RP_Component_14,RP_Component_15,RP_Component_16,RP_Component_17,RP_Component_18,RP_Component_19,RP_Component_20
2693923869.206563,-1148658983.504391,704830506.7123262,-1073934281.1155934,-8940427530.396263,-4353007584.637761,-2716621899.1452312,-6016804277.154439,-2133580465.617297,9299480179.568949,1407344121.9639802,4069117967.5504375,-1089411199.8689032,3840320735.4087887,-2467312737.5137277,946403437.5094436,7017465690.406831,-4569025758.081022,-2237951766.8768134,-1787002937.691393
-262411190.1692913,323903046.91274905,1122394178.3575075,9227790.336720344,-658474618.4716185,-1313669844.0785708,-3380652751.607805,-942732353.256446,-964733962.0806011,5323915593.444873,-3442008346.9074926,1389215989.3742964,1508864129.4870055,3351565919.356391,626905207.6165953,-2446880658.8119783,1952544323.491975,-3037240389.60767,-787202346.5852311,-1019654871.3870612
1115914732.754403,-448062515.6145046,521292522.535943,154734865.37469217,-1851914876.806576,-109682348.52080631,1313510954.2264175,2451035189.835881,2330961023.183228,-1100651833.491112,98480420.23862158,798114155.1696668,-1639618811.83105,14234634.745065521,2377147914.186715,-3114395618.901107,1603709144.371282,28173645.60820096,1798076422.2160356,-1487477791.8020306
2503462050.344924,1817319146.9190123,6196453000.10298,1603821519.4063601,363661924.9620875,-2428495246.6460853,-510575185.13007003,-3976245700.6362743,1654304644.8530226,5608593374.631186,-523952757.704822,1597588375.6633105,-100944298.00806543,616167831.6512766,-5742723068.924782,-760029085.6561931,3495925051.1503234,2476930836.334199,106813346.52340733,-1829452782.7749088
-740572203.2064316,-1237327274.7513652,-1267273470.6802528,-950714049.0288855,-3184498491.7750483,-423597024.6524987,-2688757705.857802,-617418764.7816261,-1134488013.4256067,3362185106.910806,-1685330393.767574,930443361.2283782,368859528.7729185,2883449022.963124,2151470257.6956315,-1222908016.3117018,1638497029.3640382,-4099010841.9972377,-1521563536.3874614,-159870781.8867642
380892116.7395017,-1065902032.4741131,-1243373087.823382,515045486.10139865,-2265161483.7160325,-1553088316.9472806,1569331287.7363462,2976290795.711761,1178938229.781795,245306319.48322004,-2061360787.0293543,526227776.764053,-2223030784.2061853,1186379773.5722194,1983357765.4708016,-1018201215.6016021,319050654.6774662,-290120665.6479152,623391724.226413,-1427639327.800228
2054522767.8551402,126482617.00763716,1455399917.0530703,407585678.29297715,-2087168161.1156015,471327064.57038265,1555615579.4480765,-2150580744.8638926,2249626041.813751,495880649.6823599,1940406445.18174,335335977.5657168,-2212141691.9638004,-381794072.0952018,-1913430964.709029,-197621616.85620353,1282797844.3974195,862517092.0102147,275219121.24474174,-329593295.06906015
2006502998.4650087,2585401555.8369956,5447313934.053063,2004229757.475631,2440291921.884242,-707317744.4117703,-2495092.085214212,1743261843.9040186,6053056619.0065775,1942809096.512918,-2527428360.207439,1137007860.4805858,-710648180.3094094,-88152619.83705245,125350340.53719556,-7594347354.187719,2650252740.1589727,2465019100.293128,4676896117.059254,-3641472005.0641866
2563732786.046279,-604031365.2220745,-2734026584.805748,1866774281.3445487,-4032797434.032993,-197856133.93393573,1234456164.0091472,963022065.6513585,-704443704.3381537,6626373191.570712,-8634952832.037802,1356515672.8502073,-3811751432.8049765,8921226298.13068,2448612000.0084033,-2375507626.726541,-1818950954.8156478,-5997190812.793775,-2672497570.227486,-812021919.3991245
299138203.5402697,-724158971.1602381,-600668974.1886586,462897922.6454194,-1876150942.9006999,-789456987.9142455,1213167269.7400823,2369201945.3559136,2681844624.5944033,-125812251.08791943,-1294257711.9889581,187791202.88514093,-2286113774.4895377,354222666.8872117,1818080738.3483453,-1974953663.51787,564829499.578099,143135306.52809116,1357007791.4624195,-1483847397.3855586
-1292480735.7476726,-1865465773.4368255,-1863964061.4982307,-1495756552.5687926,-4995496096.508592,-217560271.94466767,-4335809368.081082,-1227035544.0320747,-578809616.5340943,5056419674.471511,-2325168030.418725,1151055082.4454792,233446996.35962856,4054006775.727981,3393099253.6059375,-2492188766.190438,2604227019.1263175,-6202096438.680395,-1919597345.3258097,-329489825.1780646
1786675168.6805606,1008467917.0197436,1205946277.6734076,1018811970.0418264,491720175.55719846,1881755025.5294127,1833384011.1498892,210254295.84582552,3438762288.0202684,-961403723.149311,-170155012.30146146,-294715207.87375987,-1977599580.0872562,-8314173.585110118,175356313.03679088,-2852320381.454951,-543723597.7637824,835865280.9733989,1690182663.0471509,-537795287.3655751
5181725315.7651005,2227389437.5598235,4703888220.709346,3242020354.5758767,-995559256.4291098,-3798604388.266346,3183746770.0702615,-2376669408.8676662,1849101687.9895456,6534275465.740896,-2979113529.232783,2454496602.1491575,-3251685871.222829,2859289081.3625174,-5856999101.089326,-492910760.1663319,2170817347.5938835,2587205127.4741397,652414839.2829553,-2977758154.4801497
-0.010918357781265492,-0.47729628787031797,-0.4700397001880781,0.5455699240379723,1.1395088046231727,-1.8251785273422252,-0.2532821628062888,0.44376433825371475,-0.6274110341008311,1.4295042290966877,0.33924669476567204,2.0224129530069903,0.33618685388713043,0.5444116069463665,-0.5040773219992334,1.5304844146080583,0.8172957446563449,0.6129483598095056,1.5428135054876706,0.0894319342657138
-806825025.9315816,-2692877847.211418,-1590791760.8841333,-1661365707.770026,-6662109077.582116,-1421684369.3735929,-3037141622.27288,1901473767.5240724,512748620.669579,3259508058.092822,-1575164442.2520165,2053710794.920178,-679520506.2252481,3192059057.0928698,5608986753.904009,-4215135946.600608,4464652351.256887,-5446463089.61734,-271201264.78522724,-1805789659.9240549
-721351708.0090119,-1478493422.1905406,-395252912.7573408,-878047966.1720425,-2783454584.532523,-1346216266.7772224,-465227915.6662084,2397369320.445784,1389173489.2422318,-789739816.059191,884152203.3823129,751072371.1074499,-565257860.3767024,-842395919.1842583,2778260867.3551874,-1845265412.8279874,2608113398.5008874,-383113395.82034576,1295889225.2603385,-1423325819.0704708
1892189587.5142543,-506677949.14337415,-2626014833.2665257,651015308.0228323,-3693972866.4150653,-2476725952.780361,1686926051.4164982,1202690618.1865866,-1018937926.2238045,2851746854.5582232,-2543738939.0756316,1692461512.5547462,-2493480027.4088984,3267254155.8272963,1166261332.4969337,159663067.11929062,351027245.74093014,-2211014414.0214524,-103881141.18184425,-1442085010.9948857
-851955397.716527,-1587539700.865431,-777471411.5729167,-1101566734.0155106,-3171109438.498543,-1890071201.8812063,-669459437.8496046,2219535889.498564,926193453.9229344,-625637219.9873018,1327835436.73354,942106269.1453212,-391082083.304577,-1065154932.7403167,2674027603.829283,-1294785448.924725,2932502579.196283,-456444142.73058814,1306612233.1330528,-1493650506.3452435
-766104503.1422242,-442425943.95329237,1227657952.680303,-351781683.8634187,-1000334063.3530947,-2004831796.2049623,-1410287445.0569975,1883115978.9923933,1669563338.6721745,742523863.3707948,-202518392.48392388,932510109.9128244,410587666.50797856,-751653210.7014393,1612735743.6704237,-2614052715.2628455,2931154008.037797,347933631.69929576,1803241891.0672863,-1985246466.8685606
0.034962077368057724,-0.5758530862331058,0.02971969911710676,0.5886730384925981,1.1721081640347797,-1.663090066397521,-0.20926621600586523,0.4264308772448782,-0.5428212320984439,1.0754125488224335,0.2931550530810018,1.673793500869477,0.5885428117537034,0.9718446123583276,-0.3346860493893104,1.3096043772967925,0.6554932566082224,0.6094519830705153,1.8437707247822506,0.051515575791923576
1128520814.9412236,-155206596.88740528,995454196.6437637,300510358.22120893,-1820548095.7562878,1101058220.9565647,1410660967.3219352,2055600488.6579485,5518573987.677009,-1822189600.214901,810559795.7404261,112274226.3891322,-2731017299.7211914,-1066979456.3217983,2517508637.5695014,-4856274510.651367,1658947290.4952457,715612244.9358376,3151413776.4416723,-1800142742.0948544
2046125430.1385956,701081065.6616559,1757796770.4783146,2514465228.2560496,-4255541152.8556185,-3825884799.3815,6644189154.41152,3921516926.6535945,1324027502.2717555,2920315178.679387,-2096542466.2875469,92481299.18427065,-2803348448.590375,3491613562.3798847,629836735.5545901,-3001668114.711529,-2295455805.282866,1512810714.2411351,244036068.88018292,-1130916091.7198222
1754392714.4595435,1185787565.0745842,461253100.03884256,2221489196.1474857,1414892754.7356093,-904047487.1542386,2242162266.373057,1245137536.8543742,710130409.159033,2175028629.9487553,-4564300401.673286,204166275.41200712,-1828719329.2421248,2655366769.5675144,-1057798328.2756474,-707569622.1938999,-1975162068.708109,700117477.7677416,203219881.93371123,-1022348347.5977619
6696808343.813515,2774225243.568182,-821557380.6687964,2642945375.0488987,-876461641.1574538,-1061165682.1743644,6530555904.135524,-39467595.627047725,-251103568.2387864,754014884.4944233,-602117228.3256634,2242733989.9414287,-4135532071.680847,2413539046.5241423,-2007614253.8417072,25954763.83135893,-1419835460.9223459,853525207.3685228,2239037469.882404,-1591531905.4513292
2730028549.715443,1479461167.2281797,261789574.34494045,818054172.5898124,-2548156629.446594,-3954972640.2502356,-1784754547.6380823,-1304397107.5330632,-2336897307.0105696,8105368200.011984,-4069748579.8866897,3663837284.758865,269844214.34568846,5276485910.053012,-88812502.47148514,-2370210016.6904936,3078777815.9987593,-3873438424.238527,334932776.1700857,-2684350578.3889847
1009183890.0132436,-248747154.42617607,-205584460.57556736,57100589.25311048,-2352352835.761551,939754356.9005537,-767365126.7976921,-304543731.7802477,857019108.5068513,2486800201.253221,-2009858175.169949,815162825.3576473,-1052303022.3681406,3080067320.1117854,1963166209.976257,-3012413699.1544647,866293553.4993134,-3216878430.7840347,-397867408.3894015,-468251180.3126127
608579646.1506451,21899370.134442467,-293042762.8747889,506947630.3576127,-330006601.20453745,-79916635.31780201,825436152.8817071,569514731.5736465,243007231.8405509,462952915.21959853,-1244560897.0565493,127053479.23667401,-894179403.7152671,1025118131.443585,252362833.06042027,-352309823.69963634,-493661957.8873224,-276972292.3433497,-59597714.11268812,-260190075.9427947
-294222945.50525403,-1234091025.0818572,-178208651.6792283,-638176360.6159203,-2557132333.5564556,-1052716868.7434101,-55282171.37751553,2398700806.6883645,1603223426.3926406,-861724261.2683398,705969623.5449969,759630521.5281873,-808316053.6660683,-645370500.4356196,2676069422.1273837,-2135308064.6155562,2370389427.852773,-286192284.87568444,1409344509.4875944,-1432553987.031798
3860122504.1932144,-2425041180.271652,-881043446.6517305,883841242.81351,-9786042621.455456,-2105717541.2262022,2145685695.0153508,-1505533028.5209064,1180007959.0963647,6931760583.948635,-3228575274.5412836,2568431677.8849707,-6028142684.01778,6478393806.607029,184692360.6052456,-769788417.5128341,3098587169.576471,-4420401173.515263,-2743010359.6529284,-1760101455.4732835
1012153559.3189604,-999785659.8190362,-1212395238.2175462,913635074.0512712,-2509995249.9885,-1513643811.3909009,2425031044.5093236,3659645674.320232,1754744867.03494,169435089.38154826,-2686784544.149864,669724336.0713253,-3019409878.189442,1662976181.718724,2339870111.0415516,-1680715357.063499,151174108.33669046,-230189612.882269,947750135.5569472,-1776590067.6408458
4033268928.1979637,1462950225.1006691,-2528453397.8468385,1400191221.4827504,-1764927877.5227733,-2972528671.9091277,4109546828.7926292,-558620100.0373107,-2261933408.023936,1717115362.6483364,-88435042.25395516,1983741980.655088,-2575859785.1834636,1603185272.3721383,-2159424424.182437,2841577401.484372,-794515205.4146371,261980790.7280939,964425088.0670629,-1185227198.3657856
-255587413.375764,-1766547308.5488486,-1377585791.5697532,-1090811896.0352108,-5042886039.810097,-535074447.4523895,-2797754013.8549623,340270614.04673487,-488760846.7924694,4013528308.5370398,-2355528400.7234097,1666333562.65238,-343120405.803668,4048592540.0206885,3951903518.4422803,-3164611857.9702625,2831103510.1653,-5492422786.048418,-1218244690.5822802,-901800742.6254158
3151061302.0443597,672106070.125013,-1525626526.412471,1122206752.847471,-2463280320.3365917,-1780419993.963384,3571322605.9322424,1045520701.3764234,1350806100.1070104,367009535.4028969,826602.8582776358,1406731352.2496288,-3384476762.799424,688416076.9595872,56135019.08685531,-471834899.0704434,303774716.12917036,471561704.38374144,2227304338.089742,-1875003004.3143458
893096229.1066687,-1104518079.0875,-2682417837.149728,-1349806966.262194,-6062045734.746159,-2799281876.4257746,-1817112328.2333481,-1543754196.3198626,-2190064711.730333,4256861906.639377,721444001.6610204,2614425702.458943,-476255939.05017734,2437311542.2864485,1560351468.1570659,116461002.52465865,3598919871.872344,-4378203351.567892,-431929676.97845155,-1227692200.6629152
1521048460.1908598,-619962213.1310899,-1769880743.5964768,1747036081.8975606,-1792200935.0775678,-1554415763.924279,3437455078.399237,3510913252.3438315,1209972339.0395389,980826066.3443588,-4467998079.141654,380697121.26334286,-3712761920.1937203,2888307757.734197,1380148200.7249002,-633608476.2556043,-1557095124.3581254,-161957297.62780988,218162690.07198387,-1484660865.8761408
-644447608.8130941,469119369.81360877,2738411999.234906,166177937.42086574,348367465.7542547,-2271561967.4734926,-1994616301.3643148,1595815635.2815022,2808375981.124296,1760155378.1114883,-984199474.6170784,1008042463.8892325,802361397.4886872,-867668260.257229,871314756.2767967,-3925381364.461828,3310324968.487566,1113687324.6769838,2679096339.753141,-2650826430.118959
1375858065.0094957,2941145367.5012226,4186872994.379011,2744215101.2377834,4036899992.5825076,-1629308947.3302794,-88906152.3480478,537793215.3480847,3642441481.8463564,4097403777.2375903,-5114146308.613019,480220815.8412416,-305859841.2539694,1419115525.746733,-2211495733.1179543,-4184690993.8198028,74668094.08602692,2414928239.600131,2623604685.4992223,-2704279486.5805182
623395784.2377594,-1331215456.459071,-1671823108.2806304,807757623.0084133,-2882935695.940921,-2013666940.6441746,2246896229.221381,3919402985.2483077,1531972828.1837792,401625276.8974944,-2945997346.090426,665692686.9649702,-3051384880.711642,1731526106.5779357,2502785128.5697937,-1276345689.4232638,200402699.5775903,-361563266.0784222,762145761.1173216,-1857357327.8499377
3092237904.819231,3381900351.9674997,2503830066.8601847,1397005696.1399524,1592047530.4084778,-5162670322.972841,-1792574.0398446275,-1243030205.089452,-1601750447.6881502,4669939388.874356,-437233625.205572,3233179516.2539735,1388044911.8267844,285632221.39911026,-3484449138.613722,-506632162.25159174,2943515827.8355274,1818589759.3044589,3110241657.062789,-3175584403.614056
1060372090.7841514,-726275925.1364248,-224517238.93031192,-127944136.55881122,-3273782313.8836794,321652980.5518433,-483718229.4476606,963170986.9371133,1133838481.269568,1956683615.8711379,-1756483573.0560443,1250127242.4685361,-1326708041.8022847,2848438775.3189282,3021329096.1642547,-3686906370.3888497,1786736241.8699827,-3164518033.331862,148330517.02104086,-1079809178.51285
2841777549.577288,-1143569966.9498076,170884979.16494897,-727953168.1675856,-8306220142.482378,-746061954.4067549,-1525561467.024796,-6084600224.156945,449309606.6159948,7106052408.18269,1212513832.258249,2419223935.5958767,-2720964465.381121,3906206030.420549,-1555260834.5032458,-409583462.3282821,4620440306.183518,-4808338124.695936,-2290185362.5780735,-606288506.7453623
-230992730.8108549,-2157181056.802157,-1524419130.6611624,-1283666391.1793246,-6094857852.732077,-727824140.01233,-3041087149.943905,847582315.5896285,-181956400.59946018,4319045939.06874,-2555927337.2024565,2019169058.276066,-606866225.009955,4471670709.0962925,4925858545.848718,-4040221672.640285,3571999524.682372,-6193505374.251762,-1064907976.6873288,-1292019940.567786
3616816271.146065,-620017457.840152,1895262665.9321084,46988872.98785995,-5769060408.669,-1174620795.4836981,2488545393.197334,-3877111547.00933,2024290890.4484413,1620370490.1601033,4537881019.475499,1626686073.4858952,-3583602387.264082,-721149850.7764109,-3480738670.133855,1328192831.093442,3903935401.945731,1059994965.4855691,-87930692.20332421,-921794816.1931386
3659046529.025067,618608223.1107615,-2803728462.5777054,2036834591.1353405,-3174235034.615867,-2379132422.817152,5114849219.77375,1794782781.5715303,2825430807.0230584,1043710408.9378873,-1818221071.7863808,1113252242.9565742,-5582774020.090899,1536589824.371009,-47778833.210844286,-327887060.7648858,-901736107.7991301,756959281.382466,2613764608.255827,-2492955159.383263
2482814349.487905,845457287.0020218,-1364601088.797769,83754403.21849121,-2016691870.146674,-2178938326.132192,1871657332.3546493,-752262803.5109578,-1131485759.4207036,456370588.5563405,2281040272.955054,1764777021.5005994,-1085501784.6124182,-392755485.03665376,-943695654.1532387,1280309936.2864044,1251867394.4716275,218773980.3793173,1594011937.6857958,-1122723140.7355015
655119316.3877565,-1766624286.9462326,-1000226276.0357159,-822393034.5939891,-5910598298.986195,-143439634.10255894,-2050144517.0849934,1245741770.3965108,933079597.7466859,3806105412.841997,-2681040173.1138287,2049630610.4253225,-1400374394.0300574,4547790666.811886,5082938952.848673,-5141062864.6638155,3394964935.6767426,-5786800721.558694,-379971116.91438293,-1581867178.9265635
-678148845.4914999,-151240117.49207282,1844653605.2223372,-229292007.80298546,-1275972024.5348818,-2323108148.61058,-2923661527.3954544,1261796164.59086,1493311227.3883393,3391976074.485589,-1999547448.7899928,1552956158.4771411,933132262.7814087,1053737295.5105698,1886630518.3322809,-4077289963.265254,3717719920.137048,-1214868822.3364959,1462979851.991979,-2446848360.4694614
2663263725.2350683,-1195727968.5403829,35508937.83300386,-460917458.23415995,-6947698949.659982,-831778227.9306679,54121370.53864047,-1715885830.9226968,1377283445.6784215,3691467907.089698,765356505.2198075,2352965246.672641,-2845058651.2232084,2745429321.943084,1160969059.2558463,-2371892357.700322,4159897830.929225,-3399089448.966064,-223959461.22805473,-1510063313.855032
5494614058.902729,1312886646.4064116,-1858042603.9766822,2886846955.624886,-2874753126.281258,-1299390152.458354,6610255347.267514,2339401202.9352775,3389895476.8299494,1007597274.2414328,-2929205564.94686,1527038711.7928033,-6508536156.129297,2959397793.121087,342684976.9032494,-2131677557.3969922,-1353304295.9239457,473576367.96583915,2907853580.9381223,-2717610619.130005
4581906068.350324,2552786681.3466897,70921523.17367174,1972444022.9433427,-476944118.22439367,-3137032478.0079737,3542176325.451653,-134930458.4165157,-93243227.7770215,2436080018.2215095,-685771695.5563635,2460603862.557931,-2215800748.393958,1276339878.6473358,-2172396729.6778803,-280548182.8943366,601340657.1641592,1245171752.107773,2780561519.5596743,-2513321158.9327
827019711.7652273,1220296904.113759,1481389639.1420505,1256982507.905098,1776085117.4164083,-888390414.7760427,298605260.3487528,312738985.12511677,334967243.2118674,1907018807.9225848,-2569098716.6257863,379394686.7486616,29127262.735076137,1203145707.3591628,-1103107050.3680718,-1004241790.4251906,-375339116.1866391,755235649.6973033,492724883.39816535,-889568479.8547598
1705808778.297345,-735658152.6087226,-3187261963.065194,-1214067319.1348073,-6466253382.460728,-3145221801.8944764,-1345988085.6681755,-1459333036.9915721,-2520704233.8729353,4571594087.909458,691214030.0714388,3164836014.763638,-775551823.2885568,2902113135.4674234,1800673745.0631952,-139522639.2691469,3703838607.7419276,-4801080954.235993,56346674.56515336,-1580999775.8045008
4062326937.1981683,1776256790.3625183,-794554802.6841904,926879931.25051,-1161486800.0072627,-1412056117.1609032,3335771359.73727,-963707887.1569047,-1054845265.7312956,433204811.49338466,1651904102.9295359,1911821745.7570205,-1749539765.714148,442718498.776338,-1612214398.1895626,843018347.3432016,298972400.11147684,489717099.5614044,1751491517.4478116,-1047738179.2707487
1914675698.2745974,411978859.0296036,-1180188364.4360058,2097587857.912086,122290491.94342719,-432786303.4640869,3399280843.472227,1673611655.1776924,376167066.5737615,1235052138.146186,-4390166743.960739,-84983256.89699654,-2980170992.570226,3029388299.3675985,-407098482.0320105,327868975.28163284,-2888350213.6944466,122900923.2121393,-470094849.97763443,-486366753.91007113
5184363713.961418,1666793314.5164235,-905225780.2016097,2483966637.116342,-1182790572.031665,-978505186.0339915,5767529762.096958,1475111773.6091495,691781041.4049541,645029497.4774021,-2101772385.2875159,1621260494.2968957,-4266972240.38051,2696234466.745952,-602268788.0494493,-771241283.6807746,-1472577821.2539537,558263356.4726291,1751617728.9792304,-1679052560.5765646
-1026585409.477184,-2858090105.9464664,-1633917838.9705744,-1879591469.5709794,-6928786570.614911,-2776779303.5101814,-3947748507.0099926,-120400992.71681422,-712962062.2881373,4174673469.851861,-66712014.85017143,3134887984.7005734,-1431105955.3518996,3439305939.935377,4972859361.979177,-1793662253.0321598,5073484541.994693,-5647466476.820166,-1064227302.7611893,-1846880151.6935198
4962202045.658807,2951141386.614648,687349909.0503857,3515501457.649875,563636046.0857314,-3355634452.6531434,4605512953.567183,1400546048.5689135,1858815634.387169,3781153638.9219546,-4578031181.775909,2061569007.8832247,-3746700380.9700365,2979808502.6584806,-2186267024.0757184,-1823775390.393625,-770158112.6541578,1827422942.694008,3063310359.6415334,-3379514864.6431565
383753133.0958256,-804896757.673111,-159437723.3555232,337843761.25586843,-2607900626.116125,160143740.8470805,1370214658.776337,2673584423.699658,5738797415.041614,-1243427857.3404768,-182703690.9316019,-121131080.0257797,-3383423450.5740647,-802033856.8932577,2783778262.929018,-4144546770.5918336,1356322928.3448806,590012186.824456,2909732430.9094257,-2065996012.184734
-768770853.3427018,-1872877419.0703356,-1398941575.381991,-1257570008.8902633,-4672746762.93386,-891969475.313874,-2799331781.8140216,528307032.6537067,-438856620.87785125,3254925110.9013324,-1603808492.9149683,1422814840.8528564,-78841758.7236066,2967612570.8015995,3646892133.1756773,-2488713372.53697,2870384027.4088683,-4622657160.898616,-957152182.489386,-884956671.870143
4462309512.2811775,1151386832.2746015,-2945704009.610711,1433871777.5234497,-3154300696.214714,-2991226151.487859,3851806369.641415,-362970652.9636908,-2300420221.8977647,3083356717.8115416,-1357917459.205686,2512765023.436566,-3122618360.6908693,3314668578.319838,-1102635788.605479,1757050956.4750752,-380330709.4674765,-1385390187.6803737,593608021.8296843,-1499788073.3354135
1439612458.0539792,1694269502.8834453,860050887.3716274,475473621.99548334,-291952723.38566667,-2471130703.1675906,-284697021.9805514,1744964353.111184,126831267.2874133,3001088392.5678806,-1085758710.0423067,1445849656.7602131,70557103.94533026,-522142251.94385356,-938444810.9489199,576094535.5258265,1349288250.6920726,138284881.7408655,1962735619.268796,-1837806584.679338
3225119511.094459,829514480.9947621,-2541257819.58471,832805708.6777707,-2614661097.7570376,-3195773629.123434,3323796742.934501,-19726119.700290695,-1418061504.252806,1290787158.343976,622704912.5134209,1976252361.552111,-2460113406.9840336,818892297.4432921,-1170116312.8720715,2108289330.0233552,288370820.36831063,179307085.75852552,1435546494.7329223,-1539958172.9642673
-967102509.5418195,-1420204278.3651397,-475391336.0715372,-932219929.1126937,-2509709638.7384853,-1286046112.6656733,-739249732.1688882,1964901037.0493782,1191641737.2299898,-651535796.7695845,952256187.3745302,573338330.0671579,-328859608.6948827,-952730708.7357638,2413773462.2909727,-1413648067.9958603,2389812628.6378846,-355143850.589436,1078279496.8902762,-1198316695.7528422
3836464699.024132,609664752.1644571,63500634.99135391,2605009154.0662227,-995238919.1272476,354730524.3906469,5256911537.617229,3701620776.364361,3157548230.7513204,-168412829.14484614,-4156297624.0891943,665898740.012042,-4778038360.745304,3125093463.4409456,1575127889.247346,-3433369564.9700165,-1649753230.3524451,415201239.0764466,1605236094.51607,-1829724365.0886183
2801834822.8386726,320812042.04302734,-2467536963.5530252,-241983969.33673626,-4628269911.13722,-1461391396.830421,-807527744.151955,-2693804331.4789815,-3395781831.711928,5693763160.6410265,-1386785434.3747725,2822420537.076194,-713032056.8551295,5023070623.24345,602319054.0343592,-155175961.54895794,1644674616.5128586,-5475243243.4087925,-1285052561.2416167,-584814620.6181772
3052219705.4876738,-1892633843.0176756,1296909066.7941566,1617672672.192771,-6016690116.15132,-848986589.3666788,4246360410.460581,-58664061.45710885,4564298780.381959,2130386886.6384845,-1309809786.8027248,501923765.3095893,-6447899296.862482,2107002945.346643,-1431807769.0203805,-453553575.90334225,1531590854.3079336,838939311.8707627,-936930403.6842738,-1517588256.3666897
1698089244.9768918,-2069114919.6010513,132037739.14411084,-1171155034.062225,-7995903640.217941,-1924636599.766265,-720227334.456144,-2987430728.78902,603837446.3154575,3945074748.5933466,2538589607.4886384,2255101423.859526,-2364363677.0759196,1469528497.5146286,-256310908.5681625,-16440140.183269145,5233502086.649627,-2731865802.486139,-1177862694.6217663,-1164054483.5893292
-254464391.58543572,-1976405862.2242124,-950549047.2372804,-1124697676.1478472,-5416987683.681646,-611403403.6125332,-2016442903.4898262,1678600336.1837823,1747318989.7025025,2254242827.0573206,-1168079720.8217528,1542071722.6546452,-1206137468.1539047,2384352172.6369977,4752660783.453428,-4433368517.681086,3632311118.0706196,-4124246329.4386783,446297437.3674356,-1713929700.9904358
4180705982.225607,1791741895.3028722,619537962.7267479,3005886731.1701303,1314228912.67627,1554678510.398381,5127933663.1861515,1454594206.0448813,1891534885.170978,275954029.6096082,-4180918107.8745284,86620729.16984056,-3810794812.950182,3366009676.7360897,-662177017.1529583,-1974653688.5490456,-3341768023.3658648,705904213.4307705,600674141.1906655,-567708036.1406156
3402207188.4759073,-135989520.9145764,-3894733218.1465125,851430049.4118359,-5644912296.516546,-3374637097.909106,1330721786.5108902,-295752633.7197997,-3009275725.548051,6436274011.77454,-4175821066.726307,3084323447.9283376,-2892971231.2903833,6422938240.208554,1064900920.6819808,317643247.8266148,690424410.2192055,-5060255269.110187,-1061590831.4563493,-1711500675.7190542
940305930.4150671,-1146147037.1781518,-1764464732.7796886,1144987815.5709538,-2629570349.9569707,-1935925500.4033601,2718593826.0737295,3927256955.959033,1481810443.2037454,606085938.2764935,-3551673975.375219,596322675.3433834,-3378661307.418843,2173501402.7671475,2225204604.176812,-1111759643.5105486,-368660114.7312161,-309190498.62369627,611339032.312855,-1802343340.6485424
-27773718.120858893,-1792618994.7442815,-1969435729.9286516,-196415459.5838482,-4468601678.218733,-1471220490.3947887,-616974848.2054486,2062494091.791569,355310670.1880203,2906836847.3251753,-3240164733.5348916,1205945582.8720667,-1810952298.2051518,3472132069.9098916,3455670410.3033385,-2154737422.0320463,1509257725.5918555,-3551119233.39783,-581623141.0959125,-1394547021.5969539
-1317116404.5543997,-2090032026.8167531,-1301567799.5453722,-1455623324.6429136,-4347690748.271053,-1492903300.6922503,-2451760581.5417194,1332902262.2562716,17633450.77932454,1773596444.8177648,-388900088.67358196,1193544606.4833918,35955702.31667611,1236308557.546602,3555969618.0391216,-1944393951.6747816,3181969160.1708837,-3150686390.7480636,-197741199.5807468,-1131588316.9298584
4067549173.520261,3378866559.078482,2195674650.6195903,1747823368.9758782,1357825956.0672174,-3554540153.8406377,1580493615.699055,-998993630.229511,-864417038.5807501,3402395928.5973144,-396419821.86322165,2858812832.7450857,108814073.86843498,730153317.7329668,-3040998090.4605303,-955930573.2209015,1833762214.123125,1664500061.5952995,2991853971.133012,-2679681863.447304
-1348672198.3387237,-1506862945.6524148,-316145269.8164635,-1081777534.4080958,-2881034386.7636023,-709608039.0902872,-1026852077.2568556,1852872089.8177445,3527474242.9062924,-1202225809.034368,1703071952.6947632,111391291.75467372,-998690553.7657275,-1989144152.4437795,2818170889.7824507,-2643016030.86201,2826678460.743858,55400690.89492476,2109504886.9069715,-1537181902.8771064
-638699903.4890629,44935866.862794444,1217440459.5341804,722525258.8900377,-1511638497.2333138,-1114386264.889301,76055955.17229679,2930332525.1929564,7374581425.913757,722198626.5255125,-1803983638.44044,-60099813.96449136,-2750404003.6696067,-970187199.7530855,2111563230.9571786,-5778619738.297096,2457104635.367699,1228005528.1362066,4194794503.545463,-3709940687.1295815
1599896865.2649698,1957603390.9154193,4131168173.7618527,2145404282.530535,1472007043.589879,-989865403.7098836,527096626.9829721,2325244975.4918303,6936103650.373758,1979623929.7975342,-3282200119.554823,693687364.3383738,-1987208845.0277808,117994434.64007626,532124675.8545404,-7157046607.552855,1996547853.6108165,2374380794.1374655,4601136983.428582,-3780110879.4473
